lb	860861
me	857869
ld	857248
ha	849564
li	846003
ua	841183
 w	840830
tf	837620
uh	834082
l,	827689
uc	824366
cd	822780
tw	821429
ye	821148
of	819697
gs	817755
I 	808445
we	805210
su	801736
nc	797893
gi	797773
db	797486
gn	795257
n.	790658
ny	786981
ct	786507
n,	783629
fi	783107
oo	775742
th	765372
rw	757066
bs	752975
rh	752449
fs	751148
oc	751063
vn	750654
nh	748254
hi	744737
tu	741126
lg	741030
dw	739789
o.	731939
 O	728644
ba	728454
ic	724511
mo	721362
ip	720217
hm	719378
tv	712111
rv	702609
,s	701019
dp	699035
wl	698590
gr	695990
sg	694816
mi	693000
ir	679624
-e	676799
e-	676594
nu	668281
yo	664545
hc	659360
cp	656116
lw	652272
t.	649203
hv	642732
x 	640286
r.	637401
am	636478
yi	636454
ek	635847
dm	631443
.I	626295
lm	626221
bl	618708
s,	613388
br	611644
E 	606926
wn	605330
ry	605113
 E	604298
-a	600439
nf	598443
ho	592348
xe	585465
hd	585281
bi	582003
o,	578756
s.	574669
ys	568303
kn	568008
r,	562497
ur	558804
oy	557590
ky	556173
 '	553286
ik	548709
if	547710
-o	540362
tg	536758
..	529760
t,	527426
sh	524658
 A	521501
pl	520784
wa	517436
ob	517198
bc	507281
hu	504869
lv	504832
e:	496938
,w	494368
he	491037
c,	489778
np	486465
:r	485739
up	484690
lf	483500
A 	481057
vd	481024
nb	477617
lp	472803
hp	472209
.e	468869
a,	464972
,n	458249
tx	457423
O 	454087
,,	453750
qe	450284
hy	443095
vs	441258
-i	441251
bo	438213
hw	435699
mc	435673
 I	435605
S 	434642
 -	432817
af	432366
,i	432251
yc	431679
a.	431019
- 	429865
fu	429378
c.	426778
,b	424992
.o	424469
i.	423160
dh	422472
e'	421633
dy	417313
,r	416788
N 	412992
.a	410000
.,	409178
io	409012
 g	405100
T 	404523
mu	395124
Nn	392571
 ,	391768
o-	391738
" 	391146
bn	388618
yn	386588
.A	384987
yr	383210
sv	381541
sy	379910
kt	379899
xs	378384
,'	378128
s-	371213
ko	367634
 .	367012
wo	365770
yd	364999
:s	358723
wy	358115
C 	354245
s:	347501
e"	345428
yh	344153
du	342472
L 	340852
fm	339316
bu	339141
,c	338371
i,	337706
yf	337692
.-	335880
im	333272
dv	331676
,o	330380
ub	330027
n-	328285
uf	327222
yw	326255
ab	324469
gm	324469
 S	324237
mm	323429
-r	323068
bg	322504
mk	320576
:i	320385
 R	317979
t-	317039
jc	315593
l-	314486
.S	312727
a-	311508
o'	310268
ng	309604
r-	308175
Ti	307411
d.	307005
 N	306015
yb	303832
tk	303773
yp	300216
mg	298989
,x	297284
.s	296615
xc	295796
lk	294440
r:	292958
Er	290352
n:	289238
gd	286186
R 	283920
,p	283089
dg	282365
ET	281561
rq	280577
pd	279635
py	277890
m,	277318
gl	275848
'u	274973
-n	274491
ks	272364
,e	271364
oj	270130
,f	262543
ug	262302
.i	260478
c:	260221
nv	259200
.t	258434
kd	257671
m.	257103
gc	253229
ka	253164
'e	252914
rk	251241
:x	250307
d,	250025
gp	249501
wu	249152
eC	247854
lh	247300
ow	245678
qi	245072
ym	244806
wd	244716
AE	243271
bf	242341
 U	242334
fg	241978
OE	241623
. 	241275
qa	240961
:t	240782
,d	240673
 P	239784
yl	238366
u,	237466
fp	237288
.p	236863
pp	236141
t:	235818
.r	234905
ov	234893
ke	231421
,"	231227
;a	231103
Sa	229346
lu	228781
'x	228592
u.	228098
fw	227869
fd	227840
aw	226186
 T	225573
.W	225421
iv	224777
gf	223931
,m	223409
g.	222456
mv	220249
ff	219865
cf	219399
z 	218658
Cn	217090
js	216387
 k	214192
:,	214137
fy	214022
-.	213617
i-	213587
P 	211918
.C	211289
vc	211279
eS	209604
my	209031
av	208182
a'	208095
D 	206495
 L	206123
"e	205605
gv	205582
 C	204058
--	203627
bd	202831
 "	202193
-u	201895
g,	201746
IE	200976
uu	200722
kr	200503
hg	200336
""	199811
wm	196697
-p	192404
-s	191824
Sr	191222
.n	191130
M 	190979
r"	190810
xr	190638
.P	190557
uo	189874
NT	189391
s'	189340
gw	189071
mx	188668
gh	188158
Pr	187826
."	186179
vt	186038
.O	185392
s"	185143
ll	184717
"o	182980
y.	182377
TO	181633
,h	181307
o:	181191
.B	179288
.H	179026
mp	178764
IN	177337
n"	177058
f:	175192
 H	174656
.F	174011
H 	173590
,l	172298
Fr	171657
uk	171499
Se	171249
lz	170772
r'	170383
Ta	170235
m"	170075
Ie	169934
ki	169506
xl	167399
xa	167231
 :	166735
"i	165268
fx	165242
t"	164862
"a	164566
Fl	164174
hf	163493
EE	163310
by	163153
xd	162025
sN	161434
:'	161314
.d	160007
c-	159699
d-	159370
kl	159089
fh	158741
gb	158290
xm	158094
.R	157623
eA	157504
/e	155834
-t	155293
cc	155161
eT	154710
x,	154318
eP	154265
At	154028
:p	153759
d'	153396
;t	152681
 q	152643
n'	151900
zr	150930
.c	150858
OT	150047
pu	148924
eI	148457
pb	148390
"I	148170
-l	148009
l:	145711
Yu	145116
um	145012
fb	144332
t'	144302
W 	144030
AI	143864
sz	143864
vi	143356
.M	143129
e;	143115
Nt	142365
 D	141190
NE	139716
rz	139381
Bt	139217
mz	138786
gu	138683
TR	138477
AD	138370
kp	137767
Cr	137733
u'	137579
pw	137052
eD	136863
iw	136859
.N	136716
i'	135093
:a	134856
Po	134558
,I	134361
hb	133557
ib	133557
cv	133368
UE	133126
zn	133051
yg	132692
x:	132084
Tu	131620
Ad	131458
.D	131452
.u	130824
,y	130436
ve	130115
nx	129742
Is	128888
:d	128693
u-	128344
'i	128055
EI	127502
SA	127305
-h	127282
p,	127206
:c	127157
"s	126233
tN	125744
uw	125525
zt	125405
p.	125077
eN	124880
 W	124696
 M	124151
tI	124004
, 	123016
Mr	122935
IT	122881
sq	122108
"h	121970
.l	121846
Iw	121358
SR	121333
gy	120589
d:	120383
U 	119500
AL	118941
:f	118521
 F	118510
Ca	118224
AT	118092
ES	118041
eM	117983
.E	117682
So	115945
mw	115881
fv	114733
m-	114341
Cm	114324
sC	114028
Id	113906
/ 	113899
It	113169
CM	112707
Ic	112640
O-	112628
RT	112258
eE	112133
F 	111647
eq	111128
d"	110695
w.	110525
As	110411
eB	110409
Al	109830
eR	109664
B 	108725
n/	108641
vo	108539
'a	108166
Ot	108028
ED	107971
nC	107635
OS	107491
eF	107448
xb	107315
's	106822
P-	106517
.w	106510
"r	106251
II	106075
uy	105782
RE	105721
nA	105674
Sm	105062
va	104856
f,	104714
PI	104568
.m	104548
Mn	104353
xf	103775
a:	103170
RA	103059
-c	102943
mf	102844
zd	102741
rj	102704
.f	102607
"n	102586
 B	102326
sS	102122
EA	101977
:"	101962
,v	101791
eL	101728
AS	101116
uv	100381
ji	99595
.v	99495
ej	99129
,u	99127
 Q	98492
G 	98345
hh	98258
Tr	98109
We	97834
Ae	97023
cb	96838
wb	96470
dx	96179
mb	96051
nS	95628
Pa	95229
e/	94977
/o	94912
Ee	94762
Ms	94754
l'	94617
-f	94546
CI	93977
'o	93845
g-	93694
b-	93358
wp	93121
Dc	93107
Sn	92986
sI	92778
pg	92087
,k	91915
-,	91677
"t	91558
.h	91445
eU	91423
sA	91313
f.	91289
Ds	90982
Oe	90824
b.	90769
.b	90155
Ce	89825
o"	89737
Ia	89668
TD	89543
IG	89505
xi	89360
nI	89301
Ui	89184
E-	88900
v-	88884
CN	88825
,C	88603
k.	88423
xt	88150
-d	87984
kc	87898
Ih	87793
 V	87660
Ec	87413
wc	87216
Im	87004
,g	86917
Cl	86909
kf	86909
V 	86655
sP	86468
.Y	86445
t/	86401
t;	86114
RS	86091
IA	86023
Tp	86017
sk	85858
pf	85705
dI	85352
c'	84651
VR	84650
Rs	84618
y,	84580
'l	84453
Md	84359
h.	84302
SE	83856
 /	83690
/a	83643
wv	83344
ww	83179
dC	82993
TE	82992
EO	82970
h,	82812
:e	82663
Q 	82364
xy	82254
NI	82178
x'	81926
Si	81890
EC	81605
v.	81604
dS	81490
tS	81466
Wi	81380
Pe	81143
eO	81123
l"	80865
FR	80088
Ci	79753
.y	79335
sx	79214
nT	79024
:m	78871
:o	78668
rx	78555
,.	78096
'r	78095
rC	77882
i:	77880
tC	77574
OM	77483
SO	77406
-w	77396
OR	77345
St	77274
x.	77159
kg	76706
TI	76586
/r	76574
-E	76546
bb	76368
k,	76095
s/	76017
LS	76001
OO	75787
PR	75767
LG	75708
Ts	75417
Vl	75405
RC	75354
Nw	75299
o;	74925
"-	74798
Go	74594
SI	74567
a"	74539
PE	74463
Wr	74457
h-	74375
Ra	74321
mh	74300
.L	74230
CE	74178
,-	74048
PS	73957
b,	73502
Ln	72960
SS	72836
',	72804
/i	72799
nP	72748
n;	72703
'n	72409
;:	72343
Et	72264
pm	72172
:w	72140
MN	72053
aj	71826
Bo	71785
kw	71315
NL	71297
jo	71266
lx	71226
cy	71115
Aa	70808
Bs	70799
't	70789
-R	70683
wf	70629
nz	70413
eG	70145
gg	70141
nN	70057
-A	70048
eW	69864
IS	69847
Da	69813
cg	69698
ER	69604
,S	69439
To	69362
f'	69306
xo	68781
rS	68754
Cs	68623
AC	68165
nq	68098
SL	67928
./	67649
:n	67643
Ar	67610
,N	67581
Hr	67570
 z	67503
-m	67393
/.	67349
Cu	67302
ph	67291
yy	67290
tA	67231
Hw	67191
Dt	66964
Wa	66956
dT	66934
PO	66865
"f	66628
sT	66624
GA	66422
l;	66340
NS	66178
Wt	65832
 X	65827
bh	65814
WR	65779
LC	65778
nF	65729
Pi	65604
tT	65519
v,	65513
-:	65386
Pt	65126
nk	65124
':	65040
nM	64980
GT	64921
RD	64880
 <	64851
-O	64753
s;	64750
OL	64731
Ip	64706
:b	64588
Mt	64530
CL	64479
g:	64446
RI	64067
DC	64055
RN	63975
-'	63971
DS	63905
o/	63294
Iv	63257
.;	63147
Dr	63082
Ls	63010
eH	62886
BT	62561
Wl	62513
UI	62317
yv	62292
eV	62288
p:	62086
wh	61563
Dn	61469
HR	61161
FE	61149
bv	61101
oI	61039
MD	60710
.x	60636
-T	60635
Il	60243
RG	60065
Ba	59909
A-	59868
jr	59868
f-	59510
TP	59484
Sc	59223
CA	59144
dP	59078
Ei	59023
sj	59005
a/	58543
h'	58502
UL	58470
-S	58437
dk	58429
b'	58426
RL	58421
Ea	58334
m:	58130
RP	57989
Hn	57946
 G	57862
Rc	57861
Su	57695
sR	57487
"u	57387
w,	57296
r;	57174
FA	57172
EL	57088
kb	57047
-P	57029
CS	56923
,B	56738
Br	56614
QE	56331
r/	56270
vm	56083
Co	56020
:l	56011
R-	56000
Mc	55743
LO	55739
g"	55586
EP	55576
 Y	54894
,P	54811
fC	54811
ku	54585
,A	54527
EU	54352
sD	54315
lC	54181
Ha	54155
LT	54066
sM	54045
TC	54028
Ps	54000
SD	53996
qo	53916
Fn	53624
tj	53432
Hl	53310
rP	53285
DL	53250
MT	53246
dA	53156
.G	53126
"m	53050
Tm	52978
.U	52811
RM	52793
nB	52733
p'	52733
TA	52688
CO	52593
;i	52553
nD	52518
BS	52515
tE	52495
Es	52481
nE	52441
Bi	52282
Fa	52215
;c	52095
'.	52047
h/	51948
OH	51905
sF	51739
.g	51690
Hs	51637
sB	51588
'd	51558
T-	51448
p-	51306
Sl	51301
E:	51291
"T	51247
If	51209
fR	51191
rI	51062
,T	50987
BF	50938
dM	50938
ME	50843
DT	50734
Sp	50683
-I	50667
u:	50575
Df	50339
LN	50313
tP	50279
.k	50269
Ao	50259
TT	50132
uE	50096
,M	50064
OD	49910
y:	49848
SN	49830
La	49714
NR	49679
".	49574
ST	49574
y"	49449
TS	49435
LL	49420
"A	49245
rA	49149
Ep	48934
bm	48926
nL	48898
Nr	48884
 K	48874
Nm	48855
IR	48825
Ac	48726
Tc	48677
bx	48677
OI	48614
"d	48437
DN	48196
"p	48143
Ss	48068
Cd	47938
CP	47932
DR	47928
c;	47879
"c	47746
sE	47686
: 	47590
IY	47479
sO	47382
Rm	47308
EN	47165
I'	46879
jb	46800
;s	46721
g'	46596
a;	46365
Gt	46355
-x	46317
TN	46243
kh	46188
f"	46146
dB	46092
Ml	45798
'c	45693
yC	45617
Y 	45583
i;	45562
Lt	45478
AO	45446
:P	45326
I-	45243
SB	45240
Sb	45240
Ct	45169
Fo	45138
mj	45121
IP	45116
Jn	44934
aq	44930
HN	44884
 >	44847
tF	44748
'f	44649
Wn	44569
-y	44568
Ai	44461
Ap	44400
yk	44320
'p	44261
TM	44223
-b	44213
;r	44146
fI	44137
oS	44069
km	44063
AA	43968
jd	43889
UT	43876
c"	43814
tq	43666
PN	43615
ID	43568
AG	43464
tM	43453
IH	43402
Eg	43401
lS	43398
Gn	43271
MR	43170
ON	43168
E,	42954
rT	42954
PC	42879
Rp	42868
"l	42774
Rn	42755
Vr	42415
yS	42405
WM	42401
rE	42307
b:	42300
/s	42293
:-	42288
Fe	42188
i"	42081
"S	42064
Lc	41968
tB	41967
dN	41943
w-	41920
M-	41831
e?	41809
CR	41704
oC	41606
fk	41507
rN	41482
cw	41242
Ga	41152
nR	41056
DD	40990
fB	40928
Dv	40883
BE	40844
Js	40649
NA	40635
w'	40629
tO	40568
Rt	40552
aC	40449
AN	40410
Ag	40383
QN	40127
Ue	40123
E.	39897
d;	39849
dR	39529
-v	39503
DP	39342
m'	39338
FM	39332
ML	39278
NM	39253
> 	39035
:T	38976
AM	38963
ez	38889
Dp	38844
Rg	38829
RO	38563
eK	38349
nO	38347
q 	38334
Bn	38264
LB	38230
dF	38223
y-	38205
:h	38161
DF	38025
"E	37969
rM	37910
aS	37892
:.	37888
LA	37839
LD	37833
sL	37795
j 	37772
ex	37748
US	37673
'm	37666
K 	37633
Kn	37552
,F	37550
Tt	37549
OA	37466
C-	37370
dq	37298
Cp	37284
,R	37244
vv	37057
",	37001
IO	36969
UC	36948
i/	36895
FI	36778
xu	36413
T,	36404
dD	36398
Ge	36386
S,	36326
aD	36293
S-	36288
Am	36282
,L	36241
l/	36143
Ws	36113
RR	36090
:A	36011
Di	36009
<.	35951
:S	35826
-C	35737
tD	35644
;p	35590
Pc	35536
Bl	35528
.:	35499
,D	35450
RY	35361
fS	35302
/t	35220
FN	35145
X 	35097
wg	35012
Ir	35004
IL	35002
Ky	34932
MS	34932
rB	34742
OP	34710
zs	34554
/w	34544
-g	34462
d/	34397
Dl	34366
DE	34335
dE	34317
dj	34297
fA	34211
xn	34207
nW	34200
IC	34038
NY	33962
DA	33810
oT	33704
h"	33554
NN	33487
aP	33426
m;	33353
"w	33278
rD	33212
:C	33202
:/	33133
GS	33112
Or	33016
/l	32955
TL	32950
Pl	32936
Bc	32894
dL	32876
MA	32743
bp	32739
k-	32685
RF	32530
EF	32448
p"	32432
sH	32415
HS	32312
,q	32203
nH	32202
hk	32132
u"	32104
/p	31993
aR	31916
SC	31900
tL	31763
S.	31714
Db	31710
Fi	31594
Hm	31560
;b	31498
Lo	31497
FL	31422
;d	31414
ch	31401
D.	31336
yP	31316
PA	31296
;n	31263
zp	31225
Gr	31168
Do	31113
yI	31098
PT	31063
CT	31052
R,	31029
Ay	30976
TV	30917
UD	30914
N.	30776
A,	30724
hC	30722
GO	30688
Rl	30687
jy	30686
rR	30658
h:	30651
rF	30645
EG	30620
pE	30497
L:	30475
Dm	30445
CD	30338
eJ	30315
tR	30280
UA	30259
Lb	30196
De	30192
Sh	30025
uj	30008
GE	29762
T:	29625
rL	29562
yq	29549
LE	29500
nG	29448
Gd	29404
pv	29358
"b	29323
sW	29319
AU	29158
dW	29087
z.	29061
? 	28970
"O	28925
UF	28919
AK	28904
lq	28887
yA	28884
'h	28771
Pn	28639
Rd	28617
;o	28611
m/	28609
/c	28481
sG	28441
Rf	28440
tH	28284
OF	28117
xp	28060
CU	28038
Oi	28005
R:	27998
gC	27932
/u	27853
P.	27840
EH	27727
fM	27713
OU	27704
SM	27683
SP	27621
hA	27620
Lr	27575
,O	27559
:I	27484
fP	27469
.K	27441
:g	27427
"C	27425
hS	27422
bw	27382
lM	27359
N-	27283
ij	27249
nJ	27175
RW	27159
y'	27141
 j	27089
":	27075
yM	27065
lA	27060
Oc	27045
-B	27023
Rb	26986
Lv	26937
oM	26883
AP	26844
TB	26815
IK	26802
/n	26735
Tl	26702
tW	26661
,j	26622
lF	26562
Ma	26534
dG	26483
Ig	26455
v:	26450
nj	26432
LR	26429
Tb	26398
fG	26380
:k	26341
My	26331
/f	26330
fT	26318
-N	26113
Lg	26109
Sf	26105
Pp	26083
lP	26054
Ri	26025
D-	25965
u;	25940
UN	25917
-/	25908
Of	25893
NH	25806
vb	25763
:v	25714
/,	25713
In	25691
N:	25682
GN	25669
EM	25642
yT	25615
tz	25580
SF	25541
Nc	25494
n?	25431
oE	25407
;m	25405
DM	25402
xh	25365
HV	25352
< 	25306
Sd	25235
NO	25185
q.	25155
Wo	25044
lT	25028
.V	24993
;w	24992
OC	24984
:u	24971
pk	24930
-"	24923
Pb	24919
Eo	24896
,U	24864
dH	24854
gS	24851
tG	24850
?I	24758
,E	24757
Nv	24733
SG	24638
oA	24533
-D	24512
g;	24497
'b	24475
RQ	24431
oq	24402
S"	24372
BN	24345
dO	24308
C.	24298
EV	24282
Mk	24234
aT	24216
c/	24194
VL	24165
Be	24137
IF	24124
oP	24045
Dw	24040
ax	24014
vg	24012
;e	24001
O,	23997
Jh	23941
Td	23934
//	23911
L-	23840
rW	23816
Ed	23810
Tn	23756
,G	23624
o?	23612
jn	23606
Ol	23586
Oa	23556
O:	23548
MX	23540
.J	23522
ck	23521
Ud	23484
HT	23369
JC	23335
Dd	23334
aE	23327
w:	23312
Gl	23296
Yr	23286
Ro	23250
aW	23223
TU	23189
gT	23173
Bf	23170
AH	23142
p;	23133
lI	23121
Lk	23117
eQ	23105
,W	23075
N,	22988
YE	22958
BL	22926
MO	22854
HL	22840
wk	22766
NP	22763
CC	22696
RB	22665
Tx	22658
lj	22657
Ns	22649
"v	22598
Oh	22588
Bg	22587
bk	22557
Ef	22546
S:	22411
Nd	22348
nU	22321
"P	22310
WI	22308
NC	22298
xw	22227
Af	22202
M.	22196
sU	22181
MC	22106
L,	22093
-W	22078
YO	22059
FC	22047
Pu	22022
Os	22016
Fs	21998
mS	21965
Rv	21963
QP	21940
IM	21845
oN	21842
aM	21813
yR	21741
C:	21737
GR	21735
PP	21735
Bu	21689
hI	21648
Pw	21635
-H	21606
k:	21593
:D	21529
yB	21445
BA	21401
e<	21368
oB	21264
AY	21240
O"	21228
MU	21218
yD	21194
FT	21192
pC	21179
Mi	21172
yj	21150
"x	21037
RU	21018
LF	21017
Eu	20938
;u	20937
qf	20932
A.	20906
iz	20884
Ik	20866
Mm	20807
/-	20778
e>	20756
-;	20731
yF	20687
za	20676
'w	20652
mC	20643
/x	20625
Sv	20596
>:	20572
ND	20518
I,	20367
Du	20347
lB	20309
Cc	20298
Fu	20270
aN	20264
x-	20236
tK	20220
p/	20210
dJ	20206
,/	20184
/m	20167
Gi	20144
/h	20102
NW	20069
KY	20063
"D	20011
"W	19994
jm	19992
Kr	19987
,J	19964
z,	19944
,H	19921
aB	19911
A:	19870
Fc	19862
E"	19840
Rw	19814
P,	19787
UP	19783
lD	19756
Lf	19737
MP	19713
k"	19667
rH	19606
;P	19547
Io	19533
R.	19526
Hg	19497
.<	19496
yN	19380
D,	19312
;f	19248
"H	19245
vu	19234
An	19206
aF	19171
vh	19127
r?	19102
:M	19057
Ys	19037
a?	19035
Wy	18983
FU	18963
hj	18961
Qe	18938
:R	18928
Lw	18924
RV	18924
Ab	18915
Tf	18909
T.	18849
lO	18764
lR	18762
oR	18741
-L	18709
Od	18709
lL	18707
Vs	18696
TF	18689
.Q	18653
y;	18569
Ii	18524
fE	18505
.q	18452
C,	18418
t<	18328
rG	18296
?T	18270
Jm	18237
 ;	18202
LP	18182
Ya	18173
LI	18159
vf	18141
Ft	18131
HD	18126
Mg	18108
Tk	18091
fD	18060
OY	18057
I.	18032
Pd	18025
 Z	18015
PL	17989
gk	17977
f/	17973
AR	17957
:B	17848
lN	17810
<o	17799
Mo	17799
mT	17792
gA	17763
Ni	17743
fL	17740
DI	17709
:y	17682
LM	17665
<a	17651
; 	17586
aL	17575
Bb	17552
Li	17533
:L	17529
SQ	17512
fF	17495
TG	17476
Na	17457
N"	17431
AB	17374
y/	17356
>,	17299
OK	17281
hB	17272
hT	17261
F-	17253
yL	17238
az	17166
gI	17163
K-	17143
NF	17141
Mx	17129
ju	17116
Ke	17107
<:	17088
gP	17065
Ib	17056
B-	17052
Wb	16933
XS	16912
IU	16902
oF	16884
dz	16879
oD	16830
u/	16818
OG	16812
 ?	16801
fq	16799
vy	16785
HP	16762
UH	16759
Lu	16740
cC	16736
Bw	16720
Bd	16714
BC	16697
Z 	16597
aG	16557
:N	16501
:F	16433
k'	16406
s<	16342
<t	16327
By	16275
HA	16248
XX	16234
hP	16191
yG	16187
'j	16182
fN	16174
sK	16162
ix	16156
WA	16152
GC	16144
hx	16131
rO	16128
mN	16125
TY	16073
l?	16041
lE	16040
Gv	16037
-M	16026
VS	15981
Dg	15925
Hu	15914
hM	15888
BG	15879
Vn	15861
Jl	15857
B.	15844
uz	15834
sV	15794
QA	15764
x"	15682
i?	15674
Ld	15671
LV	15619
:q	15612
FO	15604
Kt	15583
gM	15573
Mp	15541
tU	15530
FS	15526
?W	15513
RJ	15489
Wd	15439
GI	15429
EK	15411
PM	15402
nK	15331
 J	15328
tV	15323
gN	15316
ze	15248
fH	15220
Vc	15210
PD	15197
LY	15186
mA	15152
lH	15138
"y	15129
T"	15125
"M	15084
J 	15053
'-	15044
wY	15040
t?	15039
-U	15021
GM	14990
,K	14936
t>	14907
gF	14855
Iu	14839
Ka	14827
gq	14824
Ah	14819
Hp	14801
I"	14790
EB	14770
yH	14769
yW	14762
L.	14754
Eb	14753
gx	14729
GU	14723
SU	14708
O.	14701
HC	14694
Ht	14689
FX	14669
fj	14636
"R	14630
WN	14622
GD	14599
,;	14581
nV	14577
.'	14540
:Q	14514
Hv	14511
Cv	14445
b/	14441
D:	14426
"X	14421
Fb	14406
oW	14391
-F	14387
b"	14356
BO	14354
<e	14351
f;	14349
px	14313
iS	14309
gz	14300
vw	14289
oL	14254
dK	14210
YU	14198
-k	14197
oG	14084
dU	14073
;l	14070
kv	14069
Cb	14052
Xe	14041
Tg	14035
BI	14024
B,	14019
xg	14017
hW	13970
s>	13965
GL	13953
VD	13947
W'	13943
nQ	13941
Lm	13916
:W	13912
s?	13900
Dy	13895
Tw	13871
Mb	13862
EY	13860
"U	13803
hq	13721
WT	13717
WE	13697
vk	13684
DG	13682
pS	13675
AF	13643
lW	13643
zo	13643
P'	13639
tJ	13632
Sw	13629
Gm	13607
El	13592
gD	13581
Sg	13579
Ko	13546
rJ	13545
Gs	13541
HF	13526
zi	13468
KN	13466
;C	13460
cx	13386
IV	13364
hD	13362
NU	13361
Yt	13347
Av	13346
Cf	13330
Rr	13322
fO	13304
mP	13304
w"	13236
n>	13233
:H	13219
Aw	13183
MI	13151
/b	13150
Q-	13112
DO	13099
M,	13080
MG	13079
fW	13050
"g	13037
h;	13034
EW	13022
Em	12993
b;	12972
mE	12959
:E	12934
?A	12912
Ij	12889
I:	12839
E'	12806
DB	12787
gB	12779
XL	12778
hR	12742
cS	12724
U,	12715
Oj	12668
wI	12659
oH	12598
Jr	12594
zl	12575
U.	12542
Sy	12469
HM	12418
g/	12390
oz	12362
Ks	12352
yE	12321
MV	12308
'y	12305
:O	12277
GP	12275
VN	12256
'g	12250
S'	12195
dV	12154
Ve	12144
FF	12132
mL	12119
v;	12103
Ty	12094
Rq	12057
mB	12054
Kl	12049
"B	12018
R"	12013
Ew	11998
iq	11904
v"	11878
kC	11856
>s	11849
Py	11814
F,	11786
SV	11784
<s	11772
XC	11748
ox	11716
v'	11697
,:	11678
RH	11676
"F	11607
/v	11607
Nb	11589
P:	11562
DV	11558
mR	11552
/d	11538
Bh	11514
lG	11494
BR	11468
DU	11464
'E	11408
w;	11398
vp	11397
LW	11372
Mf	11365
gO	11341
A/	11302
hN	11295
BD	11279
/y	11248
,V	11232
mI	11217
>"	11200
Ki	11174
sJ	11172
cE	11165
-q	11155
Eh	11153
kk	11152
/g	11150
OJ	11149
OB	11143
r>	11081
qn	11051
mD	11048
ZR	11031
;g	11014
Jc	11005
kI	10955
?S	10950
G-	10948
